Cuerpo;Sentido
@MafeerSalazarP como sufrí por eso :( jajajajajaj te odio;Negativo
Que arrechera me dio ganas de bailar bachata :(;Negativo
@mycrumblife miga :( quero :(;Negativo
Que mi hermano menor es mejor que yo en Candy crush y se burla de mi :(;Negativo
Y a pesar de todo mi amor por ti equipo mío, es el mismo :(;Negativo
A veces extraño a muchas personas...  :(;Negativo
hoy no puede ser un dia normal :(;Negativo
@VioletaHell te fijas como me matas así jajaja. :(;Negativo
@HISOHARDWARE me hace falta una tarjeta gráfica :( no juego en pc pero pues si la necesito :( http://t.co/E2kwAT9zEv;Negativo
Estaria que me levante con un buen dia  miamor pero no :(;Negativo
@Clauwilckes Ñooo :( veñ;Negativo
@farriagada jajahaha no me sé tantos refranes :(;Negativo
media hora,me quiero morir,lo digo enserio joder no paro de llorar,duele tanto ayuden por favor https://t.co/D04gceYM5I … rt por favor :(;Negativo
Cuando Gabriela se va :((((((((((((((((;Negativo
Re que estaría quemando la pista, pero no. Estoy en cama :( La vida (?);Negativo
Tengo Faveadores? :(;Negativo
pondran todas las cartas? o eligiran :( — Todas, es para que no se le caigan o olviden a bau serán todas http://t.co/yOi9LCdeUA;Negativo
@jkfleming46 claro!! .I know :( cuando vuelves a tampa?;Negativo
Las vueltas de la vida tan dolorosas :(;Negativo
Jaaj culeras :( http://t.co/hdM5A6EVK2;Negativo
Vi una notificación de Gmail, es de la puta cuenta de Evernote :(;Negativo
Al menos tiene :( https://t.co/qgC7d0fOQR;Negativo
Entre pues bebé.:(;Negativo
@micaelagazzolla bluda tengo un tp para hacer :(;Negativo
¿Es por que no se bailar? JAJAJA :(;Negativo
@TrickMoreno se me rompio el Lector de ps3 :( si lo tienes digital y no te importa pasarmelo me apunto.;Negativo
Mejor me voy a lavar ropa, que aquí ni me pelan :(;Negativo
Extraño a mis papás, juntos :(;Negativo
@Frann_Veglia hay que matarlos a todos, pum pum.. extraño hablar con vooooos :(((;Negativo
@RodriBj10 Yo también :(;Negativo
Yo quiero jodeer :(;Negativo
Y adoro a Rekkles. Pero siempre apoyaré a xPeke :(.;Negativo
@leydi0521 ganas no me faltan :(;Negativo
JAJAJAJAJAJA LO QUE HOY ME PASO :(  https://t.co/I4XvMzK2Ol;Negativo
Gigante peleador... Te quiero acá conmigo :(;Negativo
Nunca pense que TU me  dejarias ir a brazos de otro :(;Negativo
@swagrocky mah desculpa :(;Negativo
Lo extraño :( lo quiero ver :'(;Negativo
Ya me perdí media hora :(;Negativo
Estoy teniendo una cruda moral despues de un dia :(;Negativo
@SoyUnGatoKawai @luzzchaan joder. Tía :(. YO TE QUERÍA JODER. :C;Negativo
Quiero llegar a mi casa, necesito un abrazo de mi mamá :(;Negativo
Yo también quería entrar tarde como Gusta :(;Negativo
Extrañándote amor :(;Negativo
@KiaraMartinn JAJJAJAJJ COSAS QUE ME DA GANAS DE ROMPER TODO -, YO LO QUERIA PARA MI :(;Negativo
Voy a explotar con tanto trabajo que tengo :(;Negativo
Quiero otra persona en esa misma :(;Negativo
estoy cagá, hay ruidos extraños :((((((;Negativo
@Strifegirl Pobre espidermen que mala racha que esta pasando :(;Negativo
@Leochaine Jajaja nono . no soy yo :(;Negativo
"Por que me mata eso :( &lt;/3";Negativo
@calzaspeludas realmente sí. pero me gusta el rollito de irme de dura :(((.tkm y quiero comer tu mortadela jejej;Negativo
Alguien que me dedique solo eres tu - Gustavo Elis porfa :(;Negativo
Aun me duelen los colmillos :(;Negativo
que me lesionan a Meneses :(;Negativo
quiero irme demasiado :(;Negativo
Ojala qe se me de !!! Ayuda me desde arriba  abuuu !!! Te re extraño !!! :(;Negativo
Ya esta tardecito para regresarme que triste :((;Negativo
@BeluLgi no ves qe estoy en guerra de twits? :(;Negativo
RT si quieres un abrazo asi :( ..Muchos RT= MUCHOS VOTOS #VideoVeranoMTV Fifth Harmony http://t.co/Si76WAdlmU;Negativo
@Hablarey ggg vuelve valeeeeee :(;Negativo
Eh yo tb quiero :(((((((( http://t.co/kmHpvuq7w3;Negativo
Yo no tolero la envidia, por eso hay par de gente que se han ganado que las bloquee. :(;Negativo
@kvaalencia00 todo :(;Negativo
Extraño a tanta gente :(;Negativo
Que gestione con Spel el estampado :(;Negativo
Vy a seguir tu juegito ,  Se muy bm  como son las cosas :(;Negativo
@ArianaLeidenzz  no no se :(;Negativo
Me aparecen tantas cosas de Ruby Rose en facebook, se están volteando chavas, y parece niño :(;Negativo
Ese abrazo con mi mejor amiga :(( me va hacer falta u;Negativo
Que feo lo que soñe :(😢;Negativo
@emelycs_ ay, disculpame :(;Negativo
una muerte mi whatsapp :(;Negativo
Hay no..Hay No..no voy a llegar .ya es tarde... :( .Primer dia de clases..y sho llegando tarde xd xd xd :v;Negativo
Jajajajajajaja deos meo! Malas enseñanzas hace que crea que a la rubias son tontas :(;Negativo
Me siento horrible :(;Negativo
@ohtransylvania yo quiero algo dulce :(;Negativo
PORTATE BIEN LORAA, ESTABA ABURRIDA Y TENIA QUE TUITIAR EN ESE MOMENTO NO ME CONTESTASTE MAS :(;Negativo
Y tienes el descaro de decirlo? No vale, que es :( @akayisus;Negativo
Vengo de darme traques con un chirrete que quiso robar a mi jefesita. Me merezco un FAV o algo :(;Negativo
@nami_poison te odio :(;Negativo
@___saraahhhh Se burla de los pobres que ni para un traje le alcanza :( nombre así no jajaj :( que paso con la discriminación jajaja;Negativo
@AbrahamMateoMus Un abrazo que valga todos estos dias sin verte..no pido más :( jajajaja ¿Te imaginas? Sería ALUCINANTE WEY!❤;Negativo
Ay me duele el arito :(;Negativo
@HolaPaloma_ ayy bebé :( animo échale ganas para que el próximo semestre te toque en la mañana 👌🏼;Negativo
"¿Alguien sabe la solución?.No consigo hacerlo. .""Cómo hacer que chrome recuerde mi clave sí he dicho jamás en este sitio"".(en windows8)";Negativo
es enserio que tienes novio??  :( — Síiiiiii,  al mejor.  😍😍😍 http://t.co/ubp5NmyGt2;Negativo
Jajajaja todaaaas me retan :(;Negativo
Ay soledad hasta cuando tengo que dormir contigo cheeecaa :(;Negativo
:( no me pasa ni creo que me pase RT https://t.co/IyNLHEweQc;Negativo
@PeanutsTony Yo tampoco, me estoy muriendo :( ojalá me hubiera dado un infarto para no estar sufriendo ésta crudita.;Negativo
@borjaulloalopez No, que encima empiezo dieta... Ains :(((;Negativo
ay me siento coso, mis viejos no salen pq yo salgo y no quieren dejara mi hermano solo :((((((((;Negativo
Gripe de mierda, no pude dormir nadaaa :(;Negativo
Mi hermana en las picadas y yo aburrida en csa :(;Negativo
Me Siento Mas Que Olvidada... Abandonada... :( Me Duele Esto. Lo Necesito Mucho :'( (DF);Negativo
@PachecusPrime POR FAVOR TE AMARE ETERNAMENTE! Mi reserva de Amazon no incluye beta :(;Negativo
Quiero helado, chocolate, doritos,.Porfavorrr jajaj :(;Negativo
@EfaBezi_C9 Ayyy hermosa ya terminooo :(;Negativo
Que bella es esa mujerrr :(;Negativo
228. Que eres una persona fantástica y te admiro muchísimo y tengo ganas de verte, jo... :(;Negativo
@Vero_Cifu ELLOS SI TIENEN AMC! no como mi cable :( hahaha;Negativo
:-( #AFM sentido Petare. Cola Fuerte en Parque Generalísimo Francisco de Miranda,Los Cortijos De Lourdes;Negativo
@fcklovarxu :( ay bueno pensé que te había enseñado bien (? Jajajajqaajjajajajaja;Negativo
@blueblueperiod @BTS_twt QUEDAMOS PAL PICO KSJKD yo tampoco me acuerdo :( y lo que grabé son puros gritos y luces borrosas.cagé como fansi;Negativo
BlackBerry con Android nativo? :(.Mayas, aun estan a tiempo... vengan a por nosotros.;Negativo
"@tomatesfritos me tienen engañada con ese ""pronto"" :(";Negativo
@ella_elcristal jajajaja tercer año aquí y sigo perdiéndome... Es triste :(;Negativo
22. Eres to' mona. Ojalá hubiese podido ir al Shikillo para conocerte :(;Negativo
@Mari_Vane yo como cosas ricas que no engordan pero igual engordo :( hahaha;Negativo
"Pinche canción de "" después de ti quien"" me sigue a todas partes :(";Negativo
Soy la persona mas afortunada. Se merece lo mejor pero le toque yo pobrecita :(;Negativo
@Matias11D_ a que estoy harta de la antigua :(;Negativo
Pirobo juego de Mad Max solo estará para ps4 :(;Negativo
La puta madre, extraño brc. Quiero estar todo el tiempo con mis amigos :(;Negativo
@ericvillalobos7 @MicaelaFerrero3 Personas mayores que se olvidan de los mas peqeños :( .;Negativo
alguien recomiendeme pelis? :(;Negativo
@FersMichelle :( ya para la otra.;Negativo
Estoy enojada :(;Negativo
Me fui a dormir, mañana a laburar de nuevo.. Odio los lunes :(;Negativo
@alondraj_m jaja si tmb quiero ir pero el trabajo :(;Negativo
Queria seguir hablando con ella y de repente se va :(;Negativo
Hoy no encontre los auriculares :(;Negativo
@lendakosowski Oye lenda Marco tiene novia ?? ultimamente sus goles los dedica Muy amorosamente  a la tribuna con besos y corazones  :(;Negativo
@MariaMaarquez No :( hasta en 6 meses y para entretenerme estoy consiguiendo trabajo jiji;Negativo
Osea no hablamos de seguido :(;Negativo
Me duele el dedito :(;Negativo
Todos me dicen que haga lo que me hace feliz pero no dejo de pensar en los demás :-(;Negativo
@heyalew si :(, es que eran 3 e incluso deje uno para mañana, pero si andan pendiente seguro otra noche hago otros.;Negativo
Que bajon agarrar los apuntes de una materia que ya estudiaste :(;Negativo
Alguien venga a hablarme de economía que con esto no puedo :(;Negativo
Quiero dólares y oro :(;Negativo
A no me vas hablar ? :(;Negativo
@ni4llisperf me mencionan mucho :(;Negativo
Tengo el problema para tu soluci?n :( yo jajaj;Negativo
@andresaca a mi me va a servir si lo hacen :( para allá arriba viaja ene gente como uno :(;Negativo
Me duele todo el cuerpo que fastidio :(;Negativo
@Alejocura17 Ay es verdad :(.Susa tambien me gusta ~;Negativo
Estoy tan negra :( http://t.co/YxOVBlNni2;Negativo
@Maati_Williman porque siempre hablamos por el grupo :(;Negativo
Y la enana ?? :( .Fuuuua hablameeee;Negativo
@ramirojgamer me dijiste carroo no soy un carro :(;Negativo
@Fepiro hay una falla en tw :(;Negativo
"""Concepcion malagu"" buset :((";Negativo
@JaraCamillos14 La actualización que hicieron ahorita jajaja, yo no hice nada :(;Negativo
@panchiputa  jajaja :(;Negativo
están saliendo fotos del photoshoot de los chicos para la revista fabulous del 2013 y :(;Negativo
969 te conocí donde tú y yo sabemos y quiero que me vuelvas a dejar tu iphone para sacarme fotos :( te echo de menos;Negativo
@_nomen_nescio Mira si fuera por mí mañana mismo cogía camino :(;Negativo
Les encargo que para tuitear rumores mejor dejen el tuit en borrador y cuando sea cierto lo publican.   Luego uno se ilusiona bien rápido :;Negativo
@NoBreathOfHope @TemperOfRage César el incomprendido :((;Negativo
@AbrahamMateoMus #FelizCumpleAbrahamMateo :( es tan grande mi rey te amo http://t.co/dWJm5cduFI;Negativo
Puta :( http://t.co/u8nuQrMBJQ;Negativo
MI BRAZO 😪:((;Negativo
Siento un miedo a volver a caer que no me deja en paz :(;Negativo
Maratón de los simpson y yo solo :(;Negativo
¿Cuál es la lección más importante que has aprendido en la vida? - Ser paciente :( http://t.co/KpvV40nzi2;Negativo
#MeGustaCuando alguien me dice que me extraña, es lindo :(.;Negativo
Me rajo de vosotras cuando subís fotos en plan 'se me notan las costillas :(' y se nota muchísimo que metéis barriga xd;Negativo
Todo el día paso con sueño :(;Negativo
-Mijo usted que estudio aviación volemonos rápido de aquí que me robe una cubeta de huevos y esta leche. .-Mamaaa.-¡Vueleee!.- :-(;Negativo
@FranEizaguirre uy re feo eso jajja yo siempre son nicole pronunciando la e :( ah || Show Ninjas;Negativo
@Dulceaudeves1 me paso lo mismo :(;Negativo
Quiero pero no puedo ptm :(;Negativo
Extraño mi cumpleaños :(;Negativo
Ya po temblores paren que estoy solita y me da miedo :(;Negativo
por qué no tengo una novia llamada emily sería feliz :(;Negativo
@Sabitochan @Failedeath_ ya no se cuando volveré a ir :(;Negativo
@KareemJT no xq es por tiempo jajaja :(;Negativo
Otro comercial más, paren po :( #FearTheWalkingDead;Negativo
@17swifts aw no :(;Negativo
Noches con dolor :(;Negativo
Estoy resfriado... Se me caen los Mocos :(;Negativo
Tengo el alma rota....Y mi medicina bien lejos :(;Negativo
@almedovi @lesliednat ¿qué tienes? :(;Negativo
@aIicefk Damelos ahora :(;Negativo
#MoverAMexico . Ah no!, esta es una noticia de Brasil :( #LaCasaBlancaDeEPN #ConflictoDeIntereses https://t.co/XhqgbJm9EE;Negativo
Lastima que se va Ivan :(;Negativo
@carmenestarlich que eres preciosa, fuerte y un modelo a seguir y quiero ser como tu :(;Negativo
Le pedí su cel a la chavilla de los pasteles que esta afuera del cenlex y ahora su abuelita ya no la ha llevado a chambear. :(;Negativo
Qe bajon no tener caritasss, la compu no garpa, pero NADAA :(;Negativo
Me re dolio decirle eso, pero ta yo que se :(;Negativo
Joder pues a mi ni dios me manda un número :(;Negativo
@DjMaRiiO_90 Mario al principio el partido se veia perfecto pero ahora la imagen va como mas lenta y desincronizada del audio ¿Solucion? :(;Negativo
@romanAmigo JO! yo queria estar en la grada de acompañante jajajajaja :(;Negativo
@madnessgravano @smattftgonza me meo basta pobrecita :(;Negativo
Ay soy yo :( dejenmeeeee https://t.co/xlQcMD8eOv;Negativo
Te extraño tanto... :(;Negativo
¿Al fin qué pasó con la destruida de hoy? Me perdí el final :(;Negativo
Está inflamado y me duele, ok. :(;Negativo
@LaritzaCardenas jajaja mira vos calladita jajajaj :(;Negativo
No quiero cocinar,  No quiero caminar , No quiero hacer nada :(;Negativo
No puede estar pasando todo esto :( que triste;Negativo
@_ELBRAYAN_  Yo todos los días :(( http://t.co/eNQKkQHSjO;Negativo
como quisiera que @GermanGarmendia viniera a mi ciudad (guadalajara) seguiré soñando :(;Negativo
Cada vez es aun mas peor :(;Negativo
No pueden verme bien que tienen que cagarme, que bronca que tengo. Como si yo con ellos me meto :(;Negativo
@Miguel_AAT :( los culos no sienten;Negativo
@leilitasilva Ni ahi te cambio amiguuis :3  Pasa que no puedo escuchar los audios sin auriculares, y como estoy laburando no los tengo :(;Negativo
Y depositan hasta el otro martes! :(;Negativo
@GimenezzEve :(( buuuuu! no gane el desafio Juaaz !!!!;Negativo
Lo malo es perder al evidencia :(;Negativo
Te necesitó :( @JesusDavid26_;Negativo
Me pongo asi y me empiezo a acordar de todooo :(;Negativo
Cuando tratas de estar feliz y no poder :(;Negativo
El twitter se me desconecta solo y :(.;Negativo
@PubaOrtiz pobre :(;Negativo
@betrayingoceans cuando? :(;Negativo
@BetaaaaP bueno :(, tengo una vida de mierda jajjaaja;Negativo
Se niega a crecer.. igual que yo no crezco mas :(;Negativo
@LuzsinOscuridad dime cuándo :( hace tanto que queremos pero ni pasa :(;Negativo
Me re dolio cuando me dijo eso :(((;Negativo
pero yo estaba en las acacias :(;Negativo
@1517Liinna @BryanAlexgm Jajaja si lo se :( tampoco fui y quede con mi prima para después xd;Negativo
Como quiero tw que voy a dormir con mi amor yo también :(;Negativo
@GloriaTrevi ya mañana entro a clases😍,3er semestre el problema que me quede de tarde😢 y no podre twittearte mucho':( sabes que te am;Negativo
Me urge cambiar de cel :(;Negativo
Es taaaan feo trabajar sola a la mañana :( :(;Negativo
Vuelve :( http://t.co/UFazE7iDJv;Negativo
Que decepción!!! :(  creí que podías ser mejor que yo.;Negativo
TERRIBLE LESIÓN :( En el torneo de Chile, un jugador se dislocó la rodilla http://t.co/w4lQduGOu8 #20m http://t.co/dtZT3h55UT;Negativo
@Senndes siii, ojalá vengan todos y hacemos un súper reencuentro :(;Negativo
tengo una paja como para 1000 personas :(;Negativo
Adiós vacaciones :-(;Negativo
@tuprincessa // lo peor amiga es que me lo siguen diciendo :( y no es cierto... no es cierto :( (tengo pruebas de lo que digo) :(;Negativo
@FaustoTerceroP nada, ando muchos dolores :(;Negativo
Sole hdp la extraño :(;Negativo
Estudiando :( http://t.co/yw3ROpNKrY;Negativo
@Cynth14G jaja no lo ibas a dejar solo pobre :(;Negativo
Y SI SIGUE ASI NADA FUNCIONARA :(;Negativo
:-( #ARC sentido Caracas. Cola Fuerte en Guacara;Negativo
Extraño a mi mamaaaaaaaaaaaaaaaaaaaa :(, pero bueno todo es para mejor..;Negativo
la netflix yo si le doy gracias a diosito por no haberme hecho usar brackets pero si quería :(;Negativo
@UnDislexico @AngeloVazq14 mi situacion pero al reves :(;Negativo
Espero mañana ahora si llegar temprano :(;Negativo
@AliaDeschain @Proenix00 @ReevaLoL Pero a qué hora :( ?;Negativo
#URGE una caguama bien helada y una novia nueva :(;Negativo
Quiero masajes Ya.... :(;Negativo
demasiado :( https://t.co/v6MYJOo2AP;Negativo
Alguien invíteme a comer a su casa :( soy la mas floja no quiero hacerme de comer.;Negativo
@Cargzmn te extraño hoy vi un negrito en la carretera y me acorde de ti :(;Negativo
@_louise16 nosotras nos pusimos el doble pero por chat e.e :(;Negativo
Ya te extrañaba :(;Negativo
@FollowAyuda5SOS Seguro ya todas me olvidaron :( -Avril;Negativo
QUEREMOS LANA :(;Negativo
@allexalugom con razón :(;Negativo
@FliaLhtm @BrianMarian_gh @FansclubBrianGH @BLanzelottaOK sii parece que si :(;Negativo
La barba que habla se pico, ¿no verdad? :(;Negativo
Te retwt y das favorito con tu amigo.. y a mi ni bolilla :( te amo tontaaa;Negativo
Y las machaleñas? :(;Negativo
Necesito volver al pasado ya! .Necesito volver a los viejos tiempos :(;Negativo
@SergioMarin_10 y @AlvaroNegredo_7 siempre se queda fuera :(;Negativo
Dormirte hasta las 5 de la mañana solo por que tu hermana noooo esta durmiendo contigo :(;Negativo
como me duele que me digas eso,sabiendo que siempre te mando y te pregunto como estas?:(;Negativo
Q feo es cuando te ilusionas x algo pero al final no es cierto :(;Negativo
ENTONCES URIBE ARMA LA GUERRA Y QUEDA COMO UN REY :(;Negativo
@SunHJ19 con la regañada que te dieron a cualquiera :( pero recuerda SON GRATIS! No deberían de ser malos;Negativo
Por que tan rápido :( :( http://t.co/iLovUaPkLa;Negativo
@zaynjmxlk no, pero julian :( deberia responder algo;Negativo
